id_transmissao,transmission_type,body_type,id_body_type,modelo,id_modelos,marca,id_categoria_marca,ano,max_power,max_power_group,id_max_power_group,resale_price_Lakh
0.1313588447382279,Manual,Sedan,0.5780531058996504,Tigor 1.2 Revotron XZ Option,3.2828162543573365,Tata,0.07353108606611604,2017.0,84.0,0-100 bhp,0.20664410886178067,4.96
0.1313588447382279,Manual,SUV,0.5988691236058242,Nexon 1.2 Revotron XM,2.8974653729933193,Tata,0.07353108606611604,2019.0,108.5,100-200 bhp,0.44604017224294634,7.0
0.1313588447382279,Manual,SUV,0.5988691236058242,XUV500 W8 2WD,2.650793039651931,Mahindra,0.07353108606611604,2013.0,140.0,100-200 bhp,0.44604017224294634,5.67
0.1313588447382279,Manual,Hatchback,0.36411207029700055,Figo Diesel Titanium,3.0487330483239683,Ford,0.07353108606611604,2014.0,68.0,0-100 bhp,0.20664410886178067,3.5
0.1313588447382279,Manual,Sedan,0.5780531058996504,Swift Dzire VDI,2.321734320387706,Maruti,0.07353108606611604,2014.0,74.0,0-100 bhp,0.20664410886178067,5.9
0.5831023826138171,Automatic,Sedan,0.5780531058996504,Tigor EV XZ Plus,3.428944290035574,Tata,0.07353108606611604,2021.0,73.7,0-100 bhp,0.20664410886178067,9.75
0.1313588447382279,Manual,Hatchback,0.36411207029700055,Grand i10 CRDi Magna,3.2248243073796496,Hyundai,0.07353108606611604,2014.0,70.0,0-100 bhp,0.20664410886178067,4.44
0.1313588447382279,Manual,Hatchback,0.36411207029700055,Swift LXI,2.559712570304598,Maruti,0.07353108606611604,2019.0,88.5,0-100 bhp,0.20664410886178067,4.95
0.1313588447382279,Manual,Sedan,0.5780531058996504,City 1.5 S MT,2.6365526005373203,Honda,0.07353108606611604,2011.0,116.39,100-200 bhp,0.44604017224294634,2.9
0.5831023826138171,Automatic,Sedan,0.5780531058996504,Jetta 2.0L TDI Highline AT,3.3497630439879496,Volkswagen,0.07353108606611604,2015.0,138.0,100-200 bhp,0.44604017224294634,10.5
0.5831023826138171,Automatic,Sedan,0.5780531058996504,Swift Dzire AMT VDI,3.0487330483239683,Maruti,0.07353108606611604,2017.0,74.0,0-100 bhp,0.20664410886178067,6.57
0.5831023826138171,Automatic,Hatchback,0.36411207029700055,Wagon R AMT VXI,2.650793039651931,Maruti,0.07353108606611604,2015.0,67.0,0-100 bhp,0.20664410886178067,2.75
0.5831023826138171,Automatic,Hatchback,0.36411207029700055,Wagon R ZXI AMT 1.2BSIV,3.650793039651931,Maruti,0.07353108606611604,2019.0,81.8,0-100 bhp,0.20664410886178067,5.85
0.1313588447382279,Manual,Hatchback,0.36411207029700055,i10 Sportz 1.2,2.680756263029374,Hyundai,0.07353108606611604,2010.0,78.9,0-100 bhp,0.20664410886178067,2.5
0.1313588447382279,Manual,Hatchback,0.36411207029700055,Alto LXi,2.4203441182736567,Maruti,0.07353108606611604,2010.0,46.3,0-100 bhp,0.20664410886178067,1.78
0.1313588447382279,Manual,MUV,1.347596982231442,Mobilio V i-DTEC,3.3497630439879496,Honda,0.07353108606611604,2016.0,98.6,0-100 bhp,0.20664410886178067,6.0
0.1313588447382279,Manual,Hatchback,0.36411207029700055,Grand i10 1.2 Kappa Magna BSIV,2.4944458387920068,Hyundai,0.07353108606611604,2017.0,81.8,0-100 bhp,0.20664410886178067,4.8
0.1313588447382279,Manual,Hatchback,0.36411207029700055,Grand i10 Nios Sportz,2.7661864583540003,Hyundai,0.07353108606611604,2020.0,81.8,0-100 bhp,0.20664410886178067,5.7
0.1313588447382279,Manual,SUV,0.5988691236058242,Fortuner 4x2 Manual,2.951823035315912,Toyota,0.9036402800773355,2015.0,168.5,100-200 bhp,0.44604017224294634,18.0
0.1313588447382279,Manual,SUV,0.5988691236058242,Scorpio N Z8L Diesel BSVI,3.826884298707612,Mahindra,0.07353108606611604,2023.0,172.4,100-200 bhp,0.44604017224294634,23.5
0.1313588447382279,Manual,Hatchback,0.36411207029700055,Ignis Sigma BSVI,3.1279142943715934,Maruti,0.07353108606611604,2022.0,81.8,0-100 bhp,0.20664410886178067,5.29
0.5831023826138171,Automatic,Hatchback,0.36411207029700055,3 DOOR Cooper S BSVI,3.650793039651931,Mini,0.9036402800773355,2017.0,189.0,100-200 bhp,0.44604017224294634,38.0
0.5831023826138171,Automatic,SUV,0.5988691236058242,Duster 110PS Diesel RxZ AMT,3.173671784932268,Renault,0.07353108606611604,2016.0,108.4,100-200 bhp,0.44604017224294634,7.91
0.1313588447382279,Manual,Hatchback,0.36411207029700055,i20 Sportz 1.2,2.2645914342511375,Hyundai,0.07353108606611604,2016.0,81.8,0-100 bhp,0.20664410886178067,5.65
0.1313588447382279,Manual,Hatchback,0.36411207029700055,EON Sportz,3.173671784932268,Hyundai,0.07353108606611604,2016.0,55.2,0-100 bhp,0.20664410886178067,3.26
0.5831023826138171,Automatic,SUV,0.5988691236058242,Alcazar Signature AT,3.525854303043631,Hyundai,0.07353108606611604,2022.0,156.9,100-200 bhp,0.44604017224294634,20.0
0.1313588447382279,Manual,Hatchback,0.36411207029700055,Ignis 1.2 Zeta BSIV,3.1279142943715934,Maruti,0.07353108606611604,2017.0,81.8,0-100 bhp,0.20664410886178067,6.2
0.5831023826138171,Automatic,SUV,0.5988691236058242,X1 sDrive 20d Sportline,3.173671784932268,BMW,1.5067380125965582,2018.0,184.0,100-200 bhp,0.44604017224294634,19.9
0.5831023826138171,Automatic,Hatchback,0.36411207029700055,Baleno Zeta CVT,2.872641789268287,Maruti,0.07353108606611604,2021.0,81.8,0-100 bhp,0.20664410886178067,8.2
0.1313588447382279,Manual,Sedan,0.5780531058996504,Swift Dzire VDi,2.805694999637674,Maruti,0.07353108606611604,2011.0,73.9,0-100 bhp,0.20664410886178067,1.6
0.1313588447382279,Manual,MUV,1.347596982231442,Mobilio V i-VTEC,3.2828162543573365,Honda,0.07353108606611604,2015.0,117.3,100-200 bhp,0.44604017224294634,5.0
0.1313588447382279,Manual,Hatchback,0.36411207029700055,Swift LXI Optional-O,3.086521609213368,Maruti,0.07353108606611604,2017.0,83.1,0-100 bhp,0.20664410886178067,4.16
0.5831023826138171,Automatic,SUV,0.5988691236058242,Seltos HTX IVT G,3.0487330483239683,Kia,0.9036402800773355,2020.0,113.4,100-200 bhp,0.44604017224294634,13.75
0.1313588447382279,Manual,SUV,0.5988691236058242,Duster Petrol RxL,3.173671784932268,Renault,0.07353108606611604,2015.0,102.5,100-200 bhp,0.44604017224294634,6.95
0.1313588447382279,Manual,Hatchback,0.36411207029700055,i20 1.2 Magna,2.712940946400775,Hyundai,0.07353108606611604,2010.0,78.91,0-100 bhp,0.20664410886178067,1.93
0.1313588447382279,Manual,Sedan,0.5780531058996504,Ciaz VXi Option,3.525854303043631,Maruti,0.07353108606611604,2016.0,91.1,0-100 bhp,0.20664410886178067,5.99
0.1313588447382279,Manual,Hatchback,0.36411207029700055,Freestyle Titanium Plus Petrol BSIV,3.2248243073796496,Ford,0.07353108606611604,2018.0,94.6,0-100 bhp,0.20664410886178067,5.55
